original_index,image_link,predicted_value
110390,https://m.media-amazon.com/images/I/61W74nIj9vL.jpg,30lbs
110409,https://m.media-amazon.com/images/I/61WGlnpK9CL.jpg,80 pounds
110414,https://m.media-amazon.com/images/I/61WJLPkDp-L.jpg,800 lbs
110421,https://m.media-amazon.com/images/I/61WM2bU-NyL.jpg,33lb./15KG
110453,https://m.media-amazon.com/images/I/61WalaTjJSL.jpg,30.0KG
110459,https://m.media-amazon.com/images/I/61Wepit--bL.jpg,44 lb
110463,https://m.media-amazon.com/images/I/61WgtJFjZOL.jpg,118g/0.26lb
110474,https://m.media-amazon.com/images/I/61WoumHRA-L.jpg,500lb
110477,https://m.media-amazon.com/images/I/61WpRYx7jKL.jpg,500 gram
110486,https://m.media-amazon.com/images/I/61Wwf9GgNXL.jpg,330 lbs
110490,https://m.media-amazon.com/images/I/61Wz6pIe0eL.jpg,45 pounds
110494,https://m.media-amazon.com/images/I/61WzuiPb+hL.jpg,660 LBS
110513,https://m.media-amazon.com/images/I/61X64t+Ja5L.jpg,18kg
110520,https://m.media-amazon.com/images/I/61X8c1pyPqL.jpg,500 gram
110523,https://m.media-amazon.com/images/I/61X90Mfwc-L.jpg,250KG
110525,https://m.media-amazon.com/images/I/61X9YTzYkoL.jpg,28 gram
110541,https://m.media-amazon.com/images/I/61XHLXK0nVL.jpg,360 lb
110546,https://m.media-amazon.com/images/I/61XIgjqyB0L.jpg,22 lbs
110552,https://m.media-amazon.com/images/I/61XNMAown1L.jpg,200 LB
110554,https://m.media-amazon.com/images/I/61XNWoV6+FL.jpg,500 gram
110559,https://m.media-amazon.com/images/I/61XOijmZu2L.jpg,250 LBS.
110562,https://m.media-amazon.com/images/I/61XPAVgVNSL.jpg,50.0 kilogram
110567,https://m.media-amazon.com/images/I/61XQCxzxVVL.jpg,250KG
110576,https://m.media-amazon.com/images/I/61XUpKAxoZL.jpg,100kg
110577,https://m.media-amazon.com/images/I/61XVxflswFL.jpg,600 LB
110578,https://m.media-amazon.com/images/I/61XXYU9A7tL.jpg,75lbs
110579,https://m.media-amazon.com/images/I/61XXmnT6YbL.jpg,30 LB. to 50 LB.
110583,https://m.media-amazon.com/images/I/61XaGHqj2pL.jpg,450lb
110588,https://m.media-amazon.com/images/I/61XanTmawQL.jpg,2000 LBS
110597,https://m.media-amazon.com/images/I/61XdpzmacMS.jpg,15.0 kg
110616,https://m.media-amazon.com/images/I/61XnUOg3+DS.jpg,550lbs
110623,https://m.media-amazon.com/images/I/61XpflWqT7L.jpg,150 gram
110628,https://m.media-amazon.com/images/I/61Xr0VgbZuL.jpg,650LBS
110643,https://m.media-amazon.com/images/I/61XwpIoWblL.jpg,66 lb
110649,https://m.media-amazon.com/images/I/61Xyt6Y7BgL.jpg,300lb
110659,https://m.media-amazon.com/images/I/61Y2H92H5BL.jpg,3kg
110662,https://m.media-amazon.com/images/I/61Y3mbBajEL.jpg,500.0 lb
110671,https://m.media-amazon.com/images/I/61Y6UmdGzgL.jpg,12.0 pounds
110707,https://m.media-amazon.com/images/I/61YTeeIIRNL.jpg,50.0 pound
110720,https://m.media-amazon.com/images/I/61YXv5C7wZL.jpg,199.5 gram
110723,https://m.media-amazon.com/images/I/61YaJoovpFL.jpg,265 lbs
110727,https://m.media-amazon.com/images/I/61YcXqC09wL.jpg,330 LB
110731,https://m.media-amazon.com/images/I/61Ydh33VFCL.jpg,330 lb
110745,https://m.media-amazon.com/images/I/61Yk1nZCQzL.jpg,600 pounds
110749,https://m.media-amazon.com/images/I/61YmIF8wcUL.jpg,2.0 Tons
110757,https://m.media-amazon.com/images/I/61YrMCfqmKL.jpg,350 LBS
110768,https://m.media-amazon.com/images/I/61YxOeQQpAL.jpg,330 LBS
110771,https://m.media-amazon.com/images/I/61Z1RBw5mRS.jpg,450 lbs
110773,https://m.media-amazon.com/images/I/61Z1TSygAML.jpg,1.15KG
110777,https://m.media-amazon.com/images/I/61Z3i9OkJcL.jpg,1.00 kilogram
110782,https://m.media-amazon.com/images/I/61Z7+27UvwL.jpg,35 lbs
110789,https://m.media-amazon.com/images/I/61Z8cFBIzqL.jpg,22 lb
110790,https://m.media-amazon.com/images/I/61Z94VpucqL.jpg,250 lbs/113.4 kg
110800,https://m.media-amazon.com/images/I/61ZD3oDvVOL.jpg,75lb
110801,https://m.media-amazon.com/images/I/61ZDbdaVJ0L.jpg,800 lbs / 362.8 kg
110807,https://m.media-amazon.com/images/I/61ZHH3aeF2L.jpg,80 oz
110809,https://m.media-amazon.com/images/I/61ZHt9Bsi+L.jpg,18lb
110812,https://m.media-amazon.com/images/I/61ZIE+qtA1L.jpg,18lbs / 8kg
110814,https://m.media-amazon.com/images/I/61ZJbEvCttL.jpg,71.0 lbs
110818,https://m.media-amazon.com/images/I/61ZKjPBrZcL.jpg,150KG
110826,https://m.media-amazon.com/images/I/61ZOhw8iUbL.jpg,250 LBS
110831,https://m.media-amazon.com/images/I/61ZQxkj1O7L.jpg,25KG
110839,https://m.media-amazon.com/images/I/61ZTreUMzcL.jpg,10.0 pound
110847,https://m.media-amazon.com/images/I/61ZY8foGb+L.jpg,80 pounds
110853,https://m.media-amazon.com/images/I/61ZdPXA2FVL.jpg,1800lbs
110855,https://m.media-amazon.com/images/I/61Ze8UyyQzL.jpg,1200 LBS
110857,https://m.media-amazon.com/images/I/61ZeDYhjCJL.jpg,250KG
110867,https://m.media-amazon.com/images/I/61ZlHlueM0L.jpg,5+ kg
110870,https://m.media-amazon.com/images/I/61ZmVtgC6PL.jpg,150kg
110873,https://m.media-amazon.com/images/I/61ZoSgSIBOL.jpg,600 lbs
110887,https://m.media-amazon.com/images/I/61ZxENCxZhL.jpg,500.0 kg
110889,https://m.media-amazon.com/images/I/61ZxMG2u-zL.jpg,220 lbs
110892,https://m.media-amazon.com/images/I/61ZynNIQfrL.jpg,3+ up to 150lbs
110895,https://m.media-amazon.com/images/I/61ZzHSHiuTL.jpg,95.0 gram
110900,https://m.media-amazon.com/images/I/61a-GyhwSnL.jpg,275 lbs
110907,https://m.media-amazon.com/images/I/61a2fS2x-pL.jpg,250 pounds
110911,https://m.media-amazon.com/images/I/61a43Hs0PUL.jpg,38.0 gram
110913,https://m.media-amazon.com/images/I/61a449P8IHL.jpg,330 lbs
110918,https://m.media-amazon.com/images/I/61a7ytzCToL.jpg,75kg
110923,https://m.media-amazon.com/images/I/61a9PzdTI9L.jpg,300LBS
110940,https://m.media-amazon.com/images/I/61aIUH-740L.jpg,3 Ton
110943,https://m.media-amazon.com/images/I/61aKkiChajL.jpg,200Lbs
110951,https://m.media-amazon.com/images/I/61aNrNQetsL.jpg,500LBS
110974,https://m.media-amazon.com/images/I/61aY+05BQHL.jpg,27 kg
110980,https://m.media-amazon.com/images/I/61aa1TorACL.jpg,40kg
110982,https://m.media-amazon.com/images/I/61ab1YjbB3L.jpg,1000 lbs
110990,https://m.media-amazon.com/images/I/61afQtoRP1L.jpg,240g
110992,https://m.media-amazon.com/images/I/61ahU0slqtL.jpg,700 lbs
110996,https://m.media-amazon.com/images/I/61akLRUQzyS.jpg,300lb
111004,https://m.media-amazon.com/images/I/61amyxaF67L.jpg,350 lbs/seat
111006,https://m.media-amazon.com/images/I/61anjeve31L.jpg,8 LBS
111007,https://m.media-amazon.com/images/I/61aozKh+M6L.jpg,200kg
111012,https://m.media-amazon.com/images/I/61aqempLt+L.jpg,40kg
111026,https://m.media-amazon.com/images/I/61auWZL-37L.jpg,250KG/550 LBS
111033,https://m.media-amazon.com/images/I/61axITKIW+L.jpg,80KG
111041,https://m.media-amazon.com/images/I/61b+UH4fwBL.jpg,30 pounds
111045,https://m.media-amazon.com/images/I/61b3At32CwL.jpg,220lb
111049,https://m.media-amazon.com/images/I/61b6JjiLuPL.jpg,210±5g
111053,https://m.media-amazon.com/images/I/61bAdN053oL.jpg,50 LBS
111056,https://m.media-amazon.com/images/I/61bBTP3rl1L.jpg,220 pounds
111057,https://m.media-amazon.com/images/I/61bBdLwPX7L.jpg,500 gram
111060,https://m.media-amazon.com/images/I/61bC8hk-44L.jpg,65 gram
111065,https://m.media-amazon.com/images/I/61bF+Xf7auL.jpg,151g
111074,https://m.media-amazon.com/images/I/61bHTt5MHZL.jpg,75 lbs
111079,https://m.media-amazon.com/images/I/61bKnMoTurL.jpg,500lb
111085,https://m.media-amazon.com/images/I/61bOaCL37iL.jpg,700LBS
111094,https://m.media-amazon.com/images/I/61bSlISq0nL.jpg,8KG
111097,https://m.media-amazon.com/images/I/61bT7zYzewL.jpg,5 lbs
111099,https://m.media-amazon.com/images/I/61bTfQ6cbkL.jpg,2.0 kg
111103,https://m.media-amazon.com/images/I/61bUF29dVqL.jpg,150KG
111105,https://m.media-amazon.com/images/I/61bW1YUz3jL.jpg,12.0 kg
111113,https://m.media-amazon.com/images/I/61bZGmmD4aL.jpg,50lbs
111127,https://m.media-amazon.com/images/I/61be9QIyGNL.jpg,<No value provided in the image>
111140,https://m.media-amazon.com/images/I/61bkBV+yyRL.jpg,6.9 kg
111158,https://m.media-amazon.com/images/I/61brF06DygL.jpg,500lb
111160,https://m.media-amazon.com/images/I/61brFUJvjOL.jpg,200 KG
111164,https://m.media-amazon.com/images/I/61bt-VhaVIL.jpg,12 LBS
111176,https://m.media-amazon.com/images/I/61bzGXADd7L.jpg,12.0 kg
111182,https://m.media-amazon.com/images/I/61c0GWC6OTL.jpg,110 lbs / 50 kg
111188,https://m.media-amazon.com/images/I/61c1uFcTToL.jpg,500 gram
111194,https://m.media-amazon.com/images/I/61c5idWr-qL.jpg,300 kg
111206,https://m.media-amazon.com/images/I/61cAWQ99wlL.jpg,142g
111212,https://m.media-amazon.com/images/I/61cBoetNUfL.jpg,500 gram
111213,https://m.media-amazon.com/images/I/61cC7JVvY7L.jpg,10 lbs
111215,https://m.media-amazon.com/images/I/61cEdQapQoL.jpg,269g
111217,https://m.media-amazon.com/images/I/61cErFOqF6L.jpg,44Lbs
111218,https://m.media-amazon.com/images/I/61cGherSfmL.jpg,2.0 kg
111253,https://m.media-amazon.com/images/I/61cWDMs-yOL.jpg,2kg / 4.4lbs
111259,https://m.media-amazon.com/images/I/61cbrSRmnjL.jpg,100kg/220lb
111261,https://m.media-amazon.com/images/I/61ccZEpTdmL.jpg,150kg
111270,https://m.media-amazon.com/images/I/61ciY+s+k3S.jpg,6.0 pounds
111273,https://m.media-amazon.com/images/I/61cjMxEieML.jpg,11.0 Cm
111274,https://m.media-amazon.com/images/I/61cjnNLInnL.jpg,550 pounds
111280,https://m.media-amazon.com/images/I/61cnLNjWx-L.jpg,20 TON
111283,https://m.media-amazon.com/images/I/61covVGRGkS.jpg,90KG
111284,https://m.media-amazon.com/images/I/61cpbt7D5IL.jpg,90 lbs/sqf
111292,https://m.media-amazon.com/images/I/61csLenq3HL.jpg,1760 lbs
111293,https://m.media-amazon.com/images/I/61ctwqIRp3L.jpg,220lbs
111295,https://m.media-amazon.com/images/I/61cuCZCjgkL.jpg,150kg
111297,https://m.media-amazon.com/images/I/61cv6iisNCL.jpg,250KG
111303,https://m.media-amazon.com/images/I/61cx38HqKbL.jpg,22 lbs
111307,https://m.media-amazon.com/images/I/61czW4hU3yL.jpg,100g
111310,https://m.media-amazon.com/images/I/61d0D-7-iBL.jpg,500 gram
111333,https://m.media-amazon.com/images/I/61dEdwiunWL.jpg,3kg
111341,https://m.media-amazon.com/images/I/61dHeogFR5L.jpg,40 kg
111344,https://m.media-amazon.com/images/I/61dJn9SSt1L.jpg,The image does not provide information about the maximum weight recommendation of the product.
111355,https://m.media-amazon.com/images/I/61dP8W79TUL.jpg,660LBS
111360,https://m.media-amazon.com/images/I/61dS85wrNML.jpg,6.2 kg
111361,https://m.media-amazon.com/images/I/61dS8M6yijL.jpg,"3,300 LBS"
111383,https://m.media-amazon.com/images/I/61dbic114wL.jpg,36kg/80lbs
111386,https://m.media-amazon.com/images/I/61dcRd5MReL.jpg,300kg
111388,https://m.media-amazon.com/images/I/61ddCUA8x1L.jpg,220lb
111389,https://m.media-amazon.com/images/I/61ddF64-m8L.jpg,67.5g
111395,https://m.media-amazon.com/images/I/61di5cjl9BL.jpg,30LBS
111397,https://m.media-amazon.com/images/I/61dj+4nzZ9L.jpg,30.7 kg
111402,https://m.media-amazon.com/images/I/61dj35GuwhL.jpg,The image does not provide information about the maximum weight recommendation of the product.
111413,https://m.media-amazon.com/images/I/61dq32pcB0L.jpg,800 Pound
111416,https://m.media-amazon.com/images/I/61dtZ50xsnL.jpg,220LBS
111426,https://m.media-amazon.com/images/I/61dwTyPg2BL.jpg,220 lbs
111428,https://m.media-amazon.com/images/I/61dx+H36VDL.jpg,90-125 lbs.
111435,https://m.media-amazon.com/images/I/61e++vcXKkL.jpg,220 Lbs
111436,https://m.media-amazon.com/images/I/61e+Yk+VFCL.jpg,295 N
111438,https://m.media-amazon.com/images/I/61e-cpS1rHL.jpg,265 LBS
111441,https://m.media-amazon.com/images/I/61e0QKw8MdL.jpg,18.0 pound
111443,https://m.media-amazon.com/images/I/61e1d5czDlL.jpg,440Lbs
111445,https://m.media-amazon.com/images/I/61e3P0eBMfL.jpg,1000 LB
111449,https://m.media-amazon.com/images/I/61eA0FvwgYL.jpg,221 lbs
111453,https://m.media-amazon.com/images/I/61eCID20UML.jpg,650LBS
111463,https://m.media-amazon.com/images/I/61eF7st7GAL.jpg,300 lbs
111474,https://m.media-amazon.com/images/I/61eN0fRk0IS.jpg,700.0 lb
111479,https://m.media-amazon.com/images/I/61ePwhd2DIL.jpg,265 lbs
111494,https://m.media-amazon.com/images/I/61eW-oDn5ZL.jpg,170g
111499,https://m.media-amazon.com/images/I/61eYOMYtQKL.jpg,5 kg
111502,https://m.media-amazon.com/images/I/61eZfY60sYL.jpg,303 gram
111508,https://m.media-amazon.com/images/I/61ecYMUsR6L.jpg,8.13 inch
111512,https://m.media-amazon.com/images/I/61ee6QjpgHL.jpg,15.75 inch
111513,https://m.media-amazon.com/images/I/61eeZ9m3UDL.jpg,500LBS
111519,https://m.media-amazon.com/images/I/61eiw9TJ0tL.jpg,400KG
111521,https://m.media-amazon.com/images/I/61ek1CHdUGL.jpg,1000 lbs
111531,https://m.media-amazon.com/images/I/61eo-W1Mj3L.jpg,160g
111537,https://m.media-amazon.com/images/I/61ep9PxevqL.jpg,10.0 pound
111538,https://m.media-amazon.com/images/I/61epFz5AQ1L.jpg,300 Pounds
111539,https://m.media-amazon.com/images/I/61epKfbo24L.jpg,2 ton
111543,https://m.media-amazon.com/images/I/61esXgSXUOL.jpg,750 LBS
111547,https://m.media-amazon.com/images/I/61etA-OREES.jpg,100KG
111551,https://m.media-amazon.com/images/I/61eunpBOUjL.jpg,200KG
111557,https://m.media-amazon.com/images/I/61ezzjvkvnL.jpg,500 gram
111561,https://m.media-amazon.com/images/I/61f0Br2eU8L.jpg,6.0 KG
111568,https://m.media-amazon.com/images/I/61f4iUJRtJL.jpg,200 lbs
111569,https://m.media-amazon.com/images/I/61f5Klq-1-L.jpg,300kg
111578,https://m.media-amazon.com/images/I/61fAIFSvyoL.jpg,110KG
111581,https://m.media-amazon.com/images/I/61fBAiRA7tL.jpg,400 lbs
111586,https://m.media-amazon.com/images/I/61fDK0MCovL.jpg,550lbs
111593,https://m.media-amazon.com/images/I/61fGWTMHeOL.jpg,660 LBS
111595,https://m.media-amazon.com/images/I/61fH3qk9NbL.jpg,150kg
111603,https://m.media-amazon.com/images/I/61fKfBT1RrL.jpg,18 LBS
111608,https://m.media-amazon.com/images/I/61fMkY59g+S.jpg,5.00 kg
111616,https://m.media-amazon.com/images/I/61fQoyIzvaS.jpg,2.64 oz
111618,https://m.media-amazon.com/images/I/61fRG1Vq83L.jpg,500KG
111642,https://m.media-amazon.com/images/I/61fhA5nWZtL.jpg,"5 pounds
10 pounds
15 pounds
20 pounds
35 pounds"
111645,https://m.media-amazon.com/images/I/61fi8tJJPhL.jpg,440 lb (200 kg)
111649,https://m.media-amazon.com/images/I/61fkIzyGswL.jpg,15.0 kilograms
111656,https://m.media-amazon.com/images/I/61fl1IHWQ9L.jpg,500 gram
111658,https://m.media-amazon.com/images/I/61fmFyinC1L.jpg,400 LB
111661,https://m.media-amazon.com/images/I/61fmOUacnDL.jpg,440LB
111662,https://m.media-amazon.com/images/I/61fmdBgSQDL.jpg,12 lbs
111678,https://m.media-amazon.com/images/I/61frGwen4NL.jpg,1400 lbs
111679,https://m.media-amazon.com/images/I/61fsbY36DgL.jpg,300lb
111697,https://m.media-amazon.com/images/I/61fxDyAggZL.jpg,30 Pounds
111704,https://m.media-amazon.com/images/I/61fyj4V0kVL.jpg,142 g
111705,https://m.media-amazon.com/images/I/61fz97-0VVL.jpg,350lb
111708,https://m.media-amazon.com/images/I/61fzP0JAYaL.jpg,30kg
111717,https://m.media-amazon.com/images/I/61g0gLMN-tL.jpg,55 lbs
111719,https://m.media-amazon.com/images/I/61g0rjaQ32L.jpg,194g
111728,https://m.media-amazon.com/images/I/61g4x0Le6vL.jpg,330LBS
111732,https://m.media-amazon.com/images/I/61g5XaX5omL.jpg,300lbs
111739,https://m.media-amazon.com/images/I/61g8bpC-bXL.jpg,440 lbs
111750,https://m.media-amazon.com/images/I/61gFtcMUjwL.jpg,1.3 kg
111754,https://m.media-amazon.com/images/I/61gHgMxTjrL.jpg,14.4 inch
111756,https://m.media-amazon.com/images/I/61gHqE3-ETL.jpg,400 LBS
111758,https://m.media-amazon.com/images/I/61gJBpDQR6L.jpg,330 LBS
111768,https://m.media-amazon.com/images/I/61gPc+GfPnS.jpg,201.5g
111770,https://m.media-amazon.com/images/I/61gQjjnBf4L.jpg,112 lbs
111778,https://m.media-amazon.com/images/I/61gU4lDuqBL.jpg,195 LBS
111781,https://m.media-amazon.com/images/I/61gWiT2VcVL.jpg,300 lbs
111792,https://m.media-amazon.com/images/I/61gbVfKQOeL.jpg,350 lbs
111808,https://m.media-amazon.com/images/I/61gk4RiGG+L.jpg,5000 lbs
111814,https://m.media-amazon.com/images/I/61go6qOwMbL.jpg,13 pounds
111818,https://m.media-amazon.com/images/I/61gqZIVT8dL.jpg,500 gram
111822,https://m.media-amazon.com/images/I/61gqvdoZuRL.jpg,400LBS
111828,https://m.media-amazon.com/images/I/61gtNomZ8zL.jpg,500 gram
111831,https://m.media-amazon.com/images/I/61gvBCHN0EL.jpg,1170 gram
111851,https://m.media-amazon.com/images/I/61h8fkOIF-L.jpg,220g
111863,https://m.media-amazon.com/images/I/61hEnkzA1FL.jpg,300KG
111878,https://m.media-amazon.com/images/I/61hMBBT5RaL.jpg,330lb
111883,https://m.media-amazon.com/images/I/61hNGLywNuL.jpg,330 lbs
111886,https://m.media-amazon.com/images/I/61hNTVtrXVL.jpg,330 lb.
111899,https://m.media-amazon.com/images/I/61hSXj-QKNL.jpg,10KG
111903,https://m.media-amazon.com/images/I/61hUKW89xUS.jpg,125g
111914,https://m.media-amazon.com/images/I/61hYZxPYjXL.jpg,5.00 kg
111936,https://m.media-amazon.com/images/I/61hjmPDBCzL.jpg,30lbs
111938,https://m.media-amazon.com/images/I/61hkeM-Ta2L.jpg,2.0 kg
111954,https://m.media-amazon.com/images/I/61ht7wCmVFL.jpg,400 lbs
111962,https://m.media-amazon.com/images/I/61hyP8VYkML.jpg,300 LBS
111972,https://m.media-amazon.com/images/I/61i2mGQYkCL.jpg,130 g
111977,https://m.media-amazon.com/images/I/61i3CgI6lRL.jpg,11 lbs.
111979,https://m.media-amazon.com/images/I/61i3Tj7h3YL.jpg,2200 lbs
111981,https://m.media-amazon.com/images/I/61i3iliy9zL.jpg,265 LB
111985,https://m.media-amazon.com/images/I/61i53tW7xKL.jpg,500 gram
111990,https://m.media-amazon.com/images/I/61i7AmO53dL.jpg,60 lbs
111991,https://m.media-amazon.com/images/I/61i7bmhyPzL.jpg,550lb
111992,https://m.media-amazon.com/images/I/61i7bsAaETL.jpg,10kg
111996,https://m.media-amazon.com/images/I/61i9B4V-IxL.jpg,100lb
112000,https://m.media-amazon.com/images/I/61i9jd52+mL.jpg,120KG
112006,https://m.media-amazon.com/images/I/61iBrr178+L.jpg,15 lb
112015,https://m.media-amazon.com/images/I/61iFYr3lB1L.jpg,10000 pound
112029,https://m.media-amazon.com/images/I/61iOHJuX0XL.jpg,7.5 lb
112049,https://m.media-amazon.com/images/I/61ibUVLjWtL.jpg,15kg
112056,https://m.media-amazon.com/images/I/61ieBWlQskL.jpg,660 LBS
112068,https://m.media-amazon.com/images/I/61ioBOPuYNL.jpg,300 kg
112071,https://m.media-amazon.com/images/I/61iob7k4YlL.jpg,582g
112075,https://m.media-amazon.com/images/I/61iqhu6flKL.jpg,15 lbs
112079,https://m.media-amazon.com/images/I/61iuISmtPYL.jpg,330lb
112119,https://m.media-amazon.com/images/I/61jEv7pf3dL.jpg,250 Lbs
112120,https://m.media-amazon.com/images/I/61jFAbc6w5L.jpg,100 KG / 220 LBS
112122,https://m.media-amazon.com/images/I/61jFTHdhgAL.jpg,15 Ton
112126,https://m.media-amazon.com/images/I/61jIUh-qXVS.jpg,22 pounds
112147,https://m.media-amazon.com/images/I/61jTvN6bJoL.jpg,330 lbs
112151,https://m.media-amazon.com/images/I/61jUvGOEYuL.jpg,1.4KG
112161,https://m.media-amazon.com/images/I/61jY06PnMaL.jpg,4.4 pounds
112162,https://m.media-amazon.com/images/I/61jYaIOG0JL.jpg,550lbs
112172,https://m.media-amazon.com/images/I/61jfuC9B-cL.jpg,200 lbs
112174,https://m.media-amazon.com/images/I/61jg+f6KZAL.jpg,0.65 lbs (295g)
112177,https://m.media-amazon.com/images/I/61jkqT56YkL.jpg,500LBS
112179,https://m.media-amazon.com/images/I/61jlMp5LDbS.jpg,5kg
112193,https://m.media-amazon.com/images/I/61jsvEB2FqL.jpg,5000 lbs / 2.27 Ton
112207,https://m.media-amazon.com/images/I/61k2pGhPqAL.jpg,3kg/6.6lb
112209,https://m.media-amazon.com/images/I/61k3f+u3zFL.jpg,13 inch
112216,https://m.media-amazon.com/images/I/61k8F9ccEvL.jpg,1.6 lbs
112222,https://m.media-amazon.com/images/I/61kAv+-cUfL.jpg,350 IBS
112228,https://m.media-amazon.com/images/I/61kCF76gMkL.jpg,50.0 kilograms
112231,https://m.media-amazon.com/images/I/61kE53EEWTL.jpg,110 pounds
112242,https://m.media-amazon.com/images/I/61kLOtSHcXL.jpg,220lb
112246,https://m.media-amazon.com/images/I/61kO987z7OL.jpg,50.0 inch
112252,https://m.media-amazon.com/images/I/61kOjr0LnIS.jpg,250 LB
112259,https://m.media-amazon.com/images/I/61kQv6Bt20L.jpg,22 lbs
112261,https://m.media-amazon.com/images/I/61kSlwh-5HL.jpg,100 gram
112264,https://m.media-amazon.com/images/I/61kT0E1cyoL.jpg,45g
112275,https://m.media-amazon.com/images/I/61kX95K-ENL.jpg,25 inch
112286,https://m.media-amazon.com/images/I/61kaeqU1wFL.jpg,285LB
112294,https://m.media-amazon.com/images/I/61kdgClUVdL.jpg,26.5 lbs
112300,https://m.media-amazon.com/images/I/61khXwl-z0L.jpg,30 Pounds
112302,https://m.media-amazon.com/images/I/61kj1AULM6L.jpg,135KG
112306,https://m.media-amazon.com/images/I/61kkOVE72yL.jpg,275 LBS.
112311,https://m.media-amazon.com/images/I/61km75avv1L.jpg,13.5 inches
112331,https://m.media-amazon.com/images/I/61kvssK6HaL.jpg,330 lbs
112333,https://m.media-amazon.com/images/I/61kvzPb+kxL.jpg,266.5 grams
112336,https://m.media-amazon.com/images/I/61kxy7i+qqL.jpg,350 Lbs
112337,https://m.media-amazon.com/images/I/61kyC4S7zUL.jpg,600 lbs
112338,https://m.media-amazon.com/images/I/61l-TQD7JYL.jpg,118KG
112339,https://m.media-amazon.com/images/I/61l1N4Swz0L.jpg,1.94lb
112347,https://m.media-amazon.com/images/I/61l3pvjKGkL.jpg,285LBS
112348,https://m.media-amazon.com/images/I/61l6a-+RObL.jpg,500LBS
112349,https://m.media-amazon.com/images/I/61l6lIHyaML.jpg,500kg
112362,https://m.media-amazon.com/images/I/61lCX9GQF2L.jpg,2.3kg
112370,https://m.media-amazon.com/images/I/61lI2-r6jNL.jpg,250.0 Pounds
112381,https://m.media-amazon.com/images/I/61lOuFBCKTL.jpg,180KG
112385,https://m.media-amazon.com/images/I/61lR9i0VHtL.jpg,440lb
112386,https://m.media-amazon.com/images/I/61lRMhejvML.jpg,10 lbs
112395,https://m.media-amazon.com/images/I/61lVX+IXarL.jpg,100KG
112397,https://m.media-amazon.com/images/I/61lVe-AOPGL.jpg,35lbs
112399,https://m.media-amazon.com/images/I/61lWTMKFTlL.jpg,250 LBS
112415,https://m.media-amazon.com/images/I/61lhdls49-L.jpg,330lbs
112434,https://m.media-amazon.com/images/I/61lpyBF8cGL.jpg,330 lbs
112444,https://m.media-amazon.com/images/I/61lvrX96skS.jpg,500 gram
112467,https://m.media-amazon.com/images/I/61m4hcp94hL.jpg,250 LBS
112469,https://m.media-amazon.com/images/I/61m7PTkQqWL.jpg,30 lbs
112471,https://m.media-amazon.com/images/I/61m7pB42WSL.jpg,154 lbs (70 kg)
112473,https://m.media-amazon.com/images/I/61m8BHSPNrL.jpg,3.7 lbs
112475,https://m.media-amazon.com/images/I/61m8D9UBrBL.jpg,220lb
112477,https://m.media-amazon.com/images/I/61mC7hWusDL.jpg,1.8KG
112479,https://m.media-amazon.com/images/I/61mCa6hhlOL.jpg,The image does not provide information about the maximum weight recommendation of the product.
112485,https://m.media-amazon.com/images/I/61mEAdPxYTL.jpg,500 gram
112493,https://m.media-amazon.com/images/I/61mGNgeVp1L.jpg,65kg
112495,https://m.media-amazon.com/images/I/61mGSZdOt0L.jpg,500 gram
112507,https://m.media-amazon.com/images/I/61mJGv7VcDL.jpg,300lb
112509,https://m.media-amazon.com/images/I/61mKa7UrfML.jpg,224 g
112527,https://m.media-amazon.com/images/I/61mRJvS0eNL.jpg,660LBS
112529,https://m.media-amazon.com/images/I/61mS1WjIo1L.jpg,300KG
112540,https://m.media-amazon.com/images/I/61mXlgIl20L.jpg,600 lbs
112548,https://m.media-amazon.com/images/I/61mc7s1bKcL.jpg,The image does not provide information about the maximum weight recommendation of the product.
112553,https://m.media-amazon.com/images/I/61me09BCe3L.jpg,196 g
112571,https://m.media-amazon.com/images/I/61mnJqCkX8L.jpg,17641 (800kg)
112588,https://m.media-amazon.com/images/I/61mtSAvu7nL.jpg,730lb
112594,https://m.media-amazon.com/images/I/61my0gSwzLL.jpg,50.0 kg
112598,https://m.media-amazon.com/images/I/61mztNWNagL.jpg,15 lbs
112600,https://m.media-amazon.com/images/I/61n--ZUI9BL.jpg,15 lbs
112603,https://m.media-amazon.com/images/I/61n0yR6RowL.jpg,"500Lbs for single wheels
2000Lbs for 4 wheels"
112605,https://m.media-amazon.com/images/I/61n2VLsVIfL.jpg,350 pounds
112609,https://m.media-amazon.com/images/I/61n2ei0YZxS.jpg,6kg
112612,https://m.media-amazon.com/images/I/61n3EjZBmbL.jpg,365 lbs
112614,https://m.media-amazon.com/images/I/61n5MNWt-wL.jpg,100 pound
112619,https://m.media-amazon.com/images/I/61n66PyAKJL.jpg,330LBS
112621,https://m.media-amazon.com/images/I/61n6S1pURBL.jpg,120kg
112631,https://m.media-amazon.com/images/I/61nDTkO1YhL.jpg,500 KG
112637,https://m.media-amazon.com/images/I/61nHQmAwNeL.jpg,330 pounds
112642,https://m.media-amazon.com/images/I/61nJZIZ+JJL.jpg,150kg
112645,https://m.media-amazon.com/images/I/61nLzT4wt5L.jpg,172 kg
112646,https://m.media-amazon.com/images/I/61nMQ4QrdxL.jpg,445 gram
112649,https://m.media-amazon.com/images/I/61nNGgbIdlL.jpg,13.8lb
112672,https://m.media-amazon.com/images/I/61nYT-+ANgL.jpg,6 lbs
